section_id,course_id,subject_code,catalog_number,instructors,status,available_seats,waitlist_total,capacity,enrolled,instruction_mode,is_asynchronous,section_requisites
,,,,"Ryan Bertelson,Rebekah Jacobs,Rob Wagner,Jahana Azodi",OPEN,,,30,19,,,
,,,,Cindy Cheng,CLOSED,,,58,39,,,
,,,,Cindy Cheng,OPEN,,,18,14,,,
,,,,Cindy Cheng,WAITLISTED,,,18,14,,,
,,,,Cindy Cheng,OPEN,,,18,11,,,
,,,,Cindy Cheng,CLOSED,,,58,17,,,
,,,,Cindy Cheng,OPEN,,,18,3,,,
,,,,Cindy Cheng,WAITLISTED,,,18,4,,,
,,,,Cindy Cheng,OPEN,,,18,6,,,
,,,,"Aman Abhishek,Ji Soo Choi",OPEN,,,110,100,,,
,,,,Daniel Berman,CLOSED,,,25,25,,,
,,,,Lindsay Palmer,OPEN,,,55,49,,,
,,,,Natalia Hildner,OPEN,,,30,23,,,
,,,,Marjorie Rhine,OPEN,,,30,29,,,
,,,,Marjorie Rhine,OPEN,,,30,29,,,
,,,,Lauren Gerlowski,OPEN,,,25,23,,,
,,,,Lauren Gerlowski,OPEN,,,25,17,,,
,,,,Lauren Gerlowski,WAITLISTED,,,25,25,,,
,,,,Lauren Gerlowski,WAITLISTED,,,25,25,,,
,,,,"Mary Trotter,Gloria Pham",OPEN,,,50,48,,,
,,,,"Mary Trotter,Gloria Pham",OPEN,,,50,48,,,
,,,,Sean Bishop,OPEN,,,30,29,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,20,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,20,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,OPEN,,,19,18,,,
,,,,Anja Jovic-Humphrey,CLOSED,,,19,19,,,
,,,,Sean Bishop,OPEN,,,30,29,,,
,,,,"Nicholas Stone,Mohan Richter-Addo",OPEN,,,100,62,,,
,,,,Qunying Huang,WAITLISTED,,,450,457,,,
,,,,Tracy Puccinelli,CLOSED,,,22,22,,,
,,,,Tracy Puccinelli,CLOSED,,,25,25,,,
,,,,Tracy Puccinelli,OPEN,,,25,24,,,
,,,,Tracy Puccinelli,CLOSED,,,25,25,,,
,,,,Tracy Puccinelli,OPEN,,,25,23,,,
,,,,Tracy Puccinelli,OPEN,,,25,23,,,
,,,,Tracy Puccinelli,CLOSED,,,25,25,,,
,,,,Tracy Puccinelli,CLOSED,,,25,25,,,
,,,,Nicholas Mark,OPEN,,,25,22,,,
,,,,Nicholas Mark,OPEN,,,25,24,,,
,,,,Nicholas Mark,OPEN,,,25,23,,,
,,,,Nicholas Mark,WAITLISTED,,,24,24,,,
,,,,Nicholas Mark,OPEN,,,25,24,,,
,,,,Nicholas Mark,WAITLISTED,,,25,25,,,
,,,,Nicholas Mark,WAITLISTED,,,25,26,,,
,,,,Nicholas Mark,WAITLISTED,,,25,25,,,
,,,,"Matthew Hitchman,Yingshun Sun",OPEN,,,40,28,,,
,,,,"Matthew Hitchman,Yingshun Sun",OPEN,,,40,9,,,
,,,,Dante Fratta,OPEN,,,20,10,,,
,,,,Lena Remy-Kovach,OPEN,,,42,23,,,
,,,,Lena Remy-Kovach,OPEN,,,40,14,,,
,,,,"Timothy Mullins,Ruka Shironishi",OPEN,,,12,10,,,
,,,,"Timothy Mullins,Ruka Shironishi",OPEN,,,12,9,,,
,,,,"Payam Pahlevanian,Ruka Shironishi",OPEN,,,11,9,,,
,,,,"Payam Pahlevanian,Ruka Shironishi",OPEN,,,11,10,,,
,,,,"Nick Laham,Ruka Shironishi",OPEN,,,11,8,,,
,,,,"Nick Laham,Ruka Shironishi",OPEN,,,12,8,,,
,,,,Sarah Wood,CLOSED,,,0,18,,,
,,,,Sarah Wood,CLOSED,,,30,30,,,
,,,,Sarah Wood,CLOSED,,,0,18,,,
,,,,"Nate Marshall,PIYABOOT Sumonsriworakun",OPEN,,,40,37,,,
,,,,Sarah Wood,CLOSED,,,30,30,,,
,,,,"Nate Marshall,PIYABOOT Sumonsriworakun",OPEN,,,40,37,,,
,,,,Kirk Sides,CLOSED,,,30,30,,,
,,,,Jen Plants,CLOSED,,,30,30,,,
,,,,Kirk Sides,CLOSED,,,30,30,,,
,,,,Jen Plants,CLOSED,,,30,30,,,
,,,,Polina Levchenko,CLOSED,,,74,75,,,
,,,,Polina Levchenko,CLOSED,,,75,75,,,
,,,,Lindsay Peters,OPEN,,,200,198,,,
,,,,Linda Francetic Lepe,CLOSED,,,200,201,,,
,,,,Joseph Bowling,CLOSED,,,30,30,,,
,,,,Joseph Bowling,CLOSED,,,30,30,,,
,,,,Maddy Kroot,OPEN,,,35,33,,,
,,,,Maddy Kroot,OPEN,,,35,33,,,
,,,,"Aurelie Rakotondrafara,Briana Burton",OPEN,,,45,23,,,
,,,,Kajsa Dalrymple,OPEN,,,95,80,,,
,,,,Jami Balicki,OPEN,,,14,11,,,
,,,,Mariah Moneda,OPEN,,,14,10,,,
,,,,Dani Hughes,WAITLISTED,,,14,14,,,
,,,,Dani Hughes,OPEN,,,14,11,,,
,,,,Jami Balicki,OPEN,,,14,12,,,
,,,,Mariah Moneda,OPEN,,,14,11,,,
,,,,Sarah Wells,OPEN,,,30,29,,,
,,,,Kathryn McGarr,OPEN,,,25,11,,,
,,,,Kathryn McGarr,OPEN,,,25,11,,,
,,,,Teja Upadhyaya,OPEN,,,25,14,,,
,,,,Oscar Useche,OPEN,,,30,28,,,
,,,,Oscar Useche,OPEN,,,30,28,,,
,,,,Martin Foys,OPEN,,,19,9,,,
,,,,Martin Foys,CLOSED,,,171,110,,,
,,,,Martin Foys,OPEN,,,19,7,,,
,,,,Martin Foys,OPEN,,,19,10,,,
,,,,Martin Foys,OPEN,,,19,18,,,
,,,,Martin Foys,OPEN,,,19,18,,,
,,,,Martin Foys,OPEN,,,19,10,,,
,,,,Martin Foys,OPEN,,,19,13,,,
,,,,Martin Foys,OPEN,,,19,8,,,
,,,,Martin Foys,OPEN,,,19,11,,,
,,,,Martin Foys,OPEN,,,19,9,,,
,,,,Martin Foys,CLOSED,,,171,110,,,
,,,,Martin Foys,OPEN,,,19,7,,,
,,,,Martin Foys,OPEN,,,19,10,,,
,,,,Martin Foys,OPEN,,,19,18,,,
,,,,Martin Foys,OPEN,,,19,18,,,
,,,,Martin Foys,OPEN,,,19,10,,,
,,,,Martin Foys,OPEN,,,19,13,,,
,,,,Martin Foys,OPEN,,,19,8,,,
,,,,Martin Foys,OPEN,,,19,11,,,
,,,,Oscar Useche,OPEN,,,30,28,,,
,,,,Oscar Useche,OPEN,,,30,28,,,
,,,,Ainehi Edoro,OPEN,,,19,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,18,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,18,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,20,,,
,,,,Ainehi Edoro,CLOSED,,,18,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,OPEN,,,19,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,18,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,18,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,20,,,
,,,,Ainehi Edoro,CLOSED,,,18,18,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Ainehi Edoro,CLOSED,,,19,19,,,
,,,,Iman Sheydaei,CLOSED,,,0,26,,,
,,,,Frankie Frank,WAITLISTED,,,20,20,,,
,,,,Ingrid Diran,CLOSED,,,20,20,,,
,,,,Kristina Huang,OPEN,,,20,15,,,
,,,,Ingrid Diran,CLOSED,,,20,20,,,
,,,,Kristina Huang,OPEN,,,20,15,,,
,,,,Susan Dominguez,OPEN,,,40,39,,,
,,,,Hannah Silber,OPEN,,,162,157,,,
,,,,Peter Rich,OPEN,,,25,7,,,
,,,,Peter Rich,OPEN,,,25,11,,,
,,,,Peter Rich,OPEN,,,25,7,,,
,,,,Peter Rich,OPEN,,,25,11,,,
,,,,Juliette Becker,CLOSED,,,0,1,,,
,,,,Melinda Soares,CLOSED,,,0,1,,,
,,,,Snezana Stanimirovic,CLOSED,,,1,1,,,
,,,,Benjamin Spike,CLOSED,,,0,1,,,
,,,,Ron Kean,OPEN,,,150,142,,,
,,,,Snezana Stanimirovic,OPEN,,,100,54,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,OPEN,,,20,19,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Ailea Merriam-Pigg,CLOSED,,,20,20,,,
,,,,Andrew Kuemmel,OPEN,,,45,43,,,
,,,,Andrew Kuemmel,OPEN,,,45,36,,,
,,,,Andrew Kuemmel,OPEN,,,50,48,,,
,,,,Andrew Kuemmel,OPEN,,,30,19,,,
,,,,Emily Miller,OPEN,,,30,29,,,
,,,,Emily Hall,OPEN,,,20,13,,,
,,,,Emily Hall,OPEN,,,25,6,,,
,,,,Angela Alexander,OPEN,,,12,7,,,
,,,,Susannah Gustafson,OPEN,,,75,67,,,
,,,,Susannah Gustafson,OPEN,,,75,63,,,
,,,,Susannah Gustafson,OPEN,,,75,69,,,
,,,,Susannah Gustafson,OPEN,,,75,72,,,
,,,,Cabell Gathman,OPEN,,,25,8,,,
,,,,Cabell Gathman,OPEN,,,25,6,,,
,,,,Cabell Gathman,OPEN,,,25,8,,,
,,,,Cabell Gathman,OPEN,,,25,15,,,
,,,,Daniel Stolz,OPEN,,,45,43,,,
,,,,Daniel Stolz,OPEN,,,45,43,,,
,,,,Rebecca Schmitt,WAITLISTED,,,20,20,,,
,,,,Rebecca Schmitt,WAITLISTED,,,20,20,,,
,,,,Rebecca Schmitt,OPEN,,,20,19,,,
,,,,Rebecca Schmitt,OPEN,,,20,11,,,
,,,,Rebecca Schmitt,WAITLISTED,,,20,20,,,
,,,,Rebecca Schmitt,WAITLISTED,,,20,20,,,
,,,,Stephanie Kann,OPEN,,,24,19,,,
,,,,Sachin Tuli,WAITLISTED,,,18,18,,,
,,,,Sachin Tuli,OPEN,,,18,16,,,
,,,,Sachin Tuli,OPEN,,,18,10,,,
,,,,Sachin Tuli,OPEN,,,18,11,,,
,,,,Alexandra Flint,OPEN,,,4,3,,,
,,,,Jess Johnson,OPEN,,,3,1,,,
,,,,Deirdre Brenner,OPEN,,,2,1,,,
,,,,Kathleen Doherty,OPEN,,,25,22,,,
,,,,Kathleen Doherty,OPEN,,,25,14,,,
,,,,Kathleen Doherty,OPEN,,,25,20,,,
,,,,Kathleen Doherty,OPEN,,,25,23,,,
,,,,Kathleen Doherty,OPEN,,,25,14,,,
,,,,Kathleen Doherty,OPEN,,,25,13,,,
,,,,Nina Caputo,OPEN,,,35,3,,,
,,,,Nina Caputo,OPEN,,,35,3,,,
,,,,Cabell Gathman,OPEN,,,25,0,,,
,,,,Cabell Gathman,OPEN,,,25,5,,,
,,,,Cabell Gathman,OPEN,,,25,6,,,
,,,,Cabell Gathman,OPEN,,,25,6,,,
,,,,"Clare Haden,Anna Gebarski,David Logghe",CLOSED,,,30,30,,,
,,,,"Clare Haden,Anna Gebarski,David Logghe",CLOSED,,,30,30,,,
,,,,"Clare Haden,Anna Gebarski,David Logghe",CLOSED,,,30,30,,,
,,,,"Clare Haden,Anna Gebarski,David Logghe",CLOSED,,,30,30,,,
,,,,"Clare Haden,Anna Gebarski,David Logghe",CLOSED,,,30,30,,,
,,,,"Clare Haden,Anna Gebarski,David Logghe",CLOSED,,,30,30,,,
,,,,Matthew Brown,CLOSED,,,100,83,,,
,,,,Matthew Brown,OPEN,,,20,7,,,
,,,,Matthew Brown,CLOSED,,,19,19,,,
,,,,Matthew Brown,CLOSED,,,19,19,,,
,,,,Matthew Brown,OPEN,,,19,18,,,
,,,,Matthew Brown,CLOSED,,,19,19,,,
,,,,Andrea Lang,OPEN,,,25,11,,,
,,,,"John Puccinelli,Amit Nimunkar",WAITLISTED,,,30,37,,,
,,,,"John Puccinelli,Amit Nimunkar",WAITLISTED,,,30,37,,,
,,,,"John Puccinelli,Amit Nimunkar",WAITLISTED,,,30,39,,,
,,,,"John Puccinelli,Amit Nimunkar",WAITLISTED,,,30,38,,,
,,,,Megan Bailon,OPEN,,,40,36,,,
,,,,Megan Bailon,WAITLISTED,,,40,40,,,
,,,,"Misha Finney,Lukas Suveg",OPEN,,,80,37,,,
,,,,"Belkis Cerrato Caceres,Riley Ford",CLOSED,,,67,68,,,
,,,,"Asude Aydagul,Sihyun Lee",CLOSED,,,70,70,,,
,,,,"Jeff Meyer,Raegan Ooten",OPEN,,,70,69,,,
,,,,"Patricia Sigler,Raegan Ooten",CLOSED,,,70,70,,,
,,,,"Caroline Druschke,Nathan Wood",CLOSED,,,19,19,,,
,,,,"Mari Murphy,Caroline Druschke",CLOSED,,,19,19,,,
,,,,"Caroline Druschke,Nora Harris",CLOSED,,,19,19,,,
,,,,"Caroline Druschke,Gabriel Carter",CLOSED,,,19,19,,,
,,,,"Erin Miller,Caroline Druschke",CLOSED,,,19,19,,,
,,,,"Caroline Druschke,Nicholas Avery",CLOSED,,,19,19,,,
,,,,"Caroline Druschke,Taylor Dickson",CLOSED,,,19,19,,,
,,,,"Caroline Druschke,Elizabeth Keylon",CLOSED,,,19,19,,,
,,,,Gregory Nellis,OPEN,,,50,49,,,
,,,,Gregory Nellis,OPEN,,,70,68,,,
,,,,Gregory Nellis,OPEN,,,132,129,,,
,,,,Gregory Nellis,OPEN,,,132,125,,,
,,,,Gregory Nellis,CLOSED,,,132,132,,,
,,,,Gregory Nellis,OPEN,,,132,131,,,
,,,,Gregory Nellis,OPEN,,,132,130,,,
,,,,Antonio Hernandez,OPEN,,,50,49,,,
,,,,Antonio Hernandez,OPEN,,,70,68,,,
,,,,Antonio Hernandez,OPEN,,,132,129,,,
,,,,Antonio Hernandez,OPEN,,,132,125,,,
,,,,Antonio Hernandez,WAITLISTED,,,132,132,,,
,,,,Antonio Hernandez,OPEN,,,132,131,,,
,,,,Antonio Hernandez,OPEN,,,132,130,,,
,,,,Jennifer Detlor,CLOSED,,,50,49,,,
,,,,Jennifer Detlor,CLOSED,,,70,68,,,
,,,,Jennifer Detlor,CLOSED,,,132,129,,,
,,,,Jennifer Detlor,CLOSED,,,132,125,,,
,,,,Jennifer Detlor,WAITLISTED,,,132,132,,,
,,,,Jennifer Detlor,CLOSED,,,132,131,,,
,,,,Jennifer Detlor,CLOSED,,,132,130,,,
,,,,"Russell Groves,Christelle Guedot,Sean Schoville",WAITLISTED,,,59,59,,,
,,,,"Russell Groves,Christelle Guedot,Sean Schoville",WAITLISTED,,,60,63,,,
,,,,"Russell Groves,Christelle Guedot,Sean Schoville",OPEN,,,70,56,,,
,,,,"Russell Groves,Christelle Guedot,Sean Schoville",WAITLISTED,,,77,10,,,
,,,,"Russell Groves,Christelle Guedot,Sean Schoville",WAITLISTED,,,70,11,,,
,,,,"Russell Groves,Christelle Guedot,Sean Schoville",OPEN,,,69,13,,,
,,,,"Bradley Bolling,Richard Hartel",OPEN,,,48,40,,,
,,,,Jennifer Ratner-Rosenhagen,OPEN,,,15,8,,,
,,,,Jennifer Ratner-Rosenhagen,OPEN,,,15,13,,,
,,,,Jennifer Ratner-Rosenhagen,WAITLISTED,,,15,15,,,
,,,,Vaneesa Cook,OPEN,,,15,11,,,
,,,,Charlotte Whatley,WAITLISTED,,,15,15,,,
,,,,Francis Russo,WAITLISTED,,,18,18,,,
,,,,Joseph Dennis,WAITLISTED,,,15,15,,,
,,,,Joseph Dennis,OPEN,,,15,14,,,
,,,,Joseph Dennis,WAITLISTED,,,15,15,,,
,,,,Juan Fernandez Capiral,WAITLISTED,,,15,16,,,
,,,,Juan Fernandez Capiral,OPEN,,,15,14,,,
,,,,Juan Fernandez Capiral,OPEN,,,15,14,,,
,,,,Marcella Hayes,WAITLISTED,,,15,15,,,
,,,,Emily Lobenstein,OPEN,,,15,12,,,
,,,,Paul Grant,OPEN,,,15,14,,,
,,,,April Haynes,OPEN,,,15,13,,,
,,,,Emily Lobenstein,OPEN,,,15,12,,,
,,,,Selenay Aydin,WAITLISTED,,,15,15,,,
,,,,Vaneesa Cook,OPEN,,,15,11,,,
,,,,April Haynes,OPEN,,,15,13,,,
,,,,Marcella Hayes,WAITLISTED,,,15,15,,,
,,,,Charlotte Whatley,WAITLISTED,,,15,15,,,
,,,,Daniel Stolz,OPEN,,,15,11,,,
,,,,Francis Russo,WAITLISTED,,,18,18,,,
,,,,Jennifer Ratner-Rosenhagen,OPEN,,,15,8,,,
,,,,Jennifer Ratner-Rosenhagen,OPEN,,,15,13,,,
,,,,Jennifer Ratner-Rosenhagen,WAITLISTED,,,15,15,,,
,,,,Viren Murthy,OPEN,,,15,12,,,
,,,,John Hall,OPEN,,,15,12,,,
,,,,Paul Grant,OPEN,,,15,14,,,
,,,,Paul Grant,OPEN,,,15,14,,,
,,,,Paul Grant,WAITLISTED,,,15,15,,,
,,,,Paul Grant,OPEN,,,15,14,,,
,,,,Juan Fernandez Capiral,WAITLISTED,,,15,16,,,
,,,,Juan Fernandez Capiral,OPEN,,,15,14,,,
,,,,Juan Fernandez Capiral,OPEN,,,15,14,,,
,,,,Joseph Dennis,WAITLISTED,,,15,15,,,
,,,,Joseph Dennis,OPEN,,,15,14,,,
,,,,Joseph Dennis,WAITLISTED,,,15,15,,,
,,,,Kathryn Ciancia,WAITLISTED,,,15,15,,,
,,,,Kathryn Ciancia,WAITLISTED,,,15,15,,,
,,,,Kathryn Ciancia,OPEN,,,15,14,,,
,,,,Kathryn Ciancia,WAITLISTED,,,15,15,,,
,,,,Kathryn Ciancia,WAITLISTED,,,15,15,,,
,,,,Kathryn Ciancia,OPEN,,,15,14,,,
,,,,Paul Grant,OPEN,,,15,14,,,
,,,,Paul Grant,WAITLISTED,,,15,15,,,
,,,,Paul Grant,OPEN,,,15,14,,,
,,,,Daniel Stolz,OPEN,,,15,11,,,
,,,,John Hall,OPEN,,,15,12,,,
,,,,Selenay Aydin,WAITLISTED,,,15,15,,,
,,,,Viren Murthy,OPEN,,,15,12,,,
,,,,"Kristy Burkholder,Emilee Hendricks",CLOSED,,,18,18,,,
,,,,"Kristy Burkholder,Emilee Hendricks",CLOSED,,,18,18,,,
,,,,"Kristy Burkholder,Emilee Hendricks",OPEN,,,18,17,,,
,,,,"Kristy Burkholder,Emilee Hendricks",CLOSED,,,18,18,,,
,,,,"Kristy Burkholder,Emilee Hendricks",CLOSED,,,18,18,,,
,,,,,OPEN,,,26,10,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,8,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,11,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,8,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,14,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",WAITLISTED,,,15,15,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",WAITLISTED,,,15,15,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,14,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,13,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,13,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,14,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",WAITLISTED,,,15,15,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",WAITLISTED,,,15,15,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,14,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,15,14,,,
,,,,"Jing Wang,DIEGO Mazorra Correa",OPEN,,,18,16,,,
,,,,Jacob Thebault-Spieker,OPEN,,,24,23,,,
,,,,Jacob Thebault-Spieker,WAITLISTED,,,24,25,,,
,,,,Jacob Thebault-Spieker,WAITLISTED,,,24,24,,,
,,,,Jacob Thebault-Spieker,OPEN,,,24,20,,,
,,,,Jacob Thebault-Spieker,WAITLISTED,,,24,24,,,
,,,,Jacob Thebault-Spieker,OPEN,,,24,20,,,
,,,,Graham Wabiszewski,CLOSED,,,18,18,,,
,,,,Graham Wabiszewski,OPEN,,,18,13,,,
,,,,Graham Wabiszewski,OPEN,,,18,16,,,
,,,,Graham Wabiszewski,OPEN,,,18,17,,,
,,,,Graham Wabiszewski,OPEN,,,18,15,,,
,,,,Graham Wabiszewski,OPEN,,,18,16,,,
,,,,Graham Wabiszewski,CLOSED,,,18,18,,,
,,,,Graham Wabiszewski,CLOSED,,,18,18,,,
,,,,Graham Wabiszewski,OPEN,,,18,17,,,
,,,,Graham Wabiszewski,CLOSED,,,20,20,,,
,,,,Deirdre Brenner,OPEN,,,5,2,,,
,,,,Christopher Taylor,OPEN,,,10,3,,,
,,,,Jess Johnson,OPEN,,,10,1,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,23,23,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",CLOSED,,,24,21,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,22,22,,,
,,,,"Yibin Pan,Josh Weber",CLOSED,,,24,16,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,25,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,25,,,
,,,,"Yibin Pan,Josh Weber",CLOSED,,,24,22,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",CLOSED,,,24,17,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",CLOSED,,,24,23,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,23,23,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",OPEN,,,24,21,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,22,22,,,
,,,,"Yibin Pan,Josh Weber",OPEN,,,24,16,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,25,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,25,,,
,,,,"Yibin Pan,Josh Weber",OPEN,,,24,22,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",OPEN,,,24,17,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",OPEN,,,24,23,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,"Yibin Pan,Josh Weber",WAITLISTED,,,24,24,,,
,,,,Tony Lo Sasso,WAITLISTED,,,25,25,,,
,,,,Tony Lo Sasso,WAITLISTED,,,25,25,,,
,,,,Tony Lo Sasso,OPEN,,,25,24,,,
,,,,Tony Lo Sasso,OPEN,,,25,24,,,
,,,,Nicole Nelson,OPEN,,,18,17,,,
,,,,Nicole Nelson,OPEN,,,18,10,,,
,,,,Nicole Nelson,OPEN,,,18,8,,,
,,,,Nicole Nelson,WAITLISTED,,,18,18,,,
,,,,Nicole Nelson,OPEN,,,18,17,,,
,,,,Nicole Nelson,OPEN,,,18,10,,,
,,,,Nicole Nelson,OPEN,,,18,8,,,
,,,,Nicole Nelson,WAITLISTED,,,18,18,,,
,,,,Warrick Moses,OPEN,,,24,11,,,
,,,,Jacqueline-Bethel Mougoue,OPEN,,,24,4,,,
,,,,Warrick Moses,OPEN,,,24,11,,,
,,,,Jacqueline-Bethel Mougoue,OPEN,,,24,4,,,
,,,,"Ryan Hansen,Scott Gross,Divot Ware,Matthew Hodge,Nathan Mallow",OPEN,,,25,2,,,
,,,,"Ryan Hansen,Scott Gross,Divot Ware,Matthew Hodge,Nathan Mallow",OPEN,,,25,10,,,
