ID,LegacyID,FirstName,LastName,Department,AvgRating,NumRatings,AvgDifficulty,WouldTakeAgainPercent,CleanedFirstName,CleanedLastName,instructors,BestCourseMatch,MatchScore
VGVhY2hlci0yMjMwOTE4,2230918,Hung,Tran,Mathematics,4.6,19,3.8,89.4737,Hung,Tran,Hung Tran,Hung Tran,100
VGVhY2hlci0yNzk5MTg4,2799188,Franklin,Hobbs,Engineering,4.9,16,3.0,93.75,Franklin,Hobbs,Franklin Hobbs,Franklin Hobbs,100
VGVhY2hlci0xNzU3MTI0,1757124,Caitlin,Beduhn,Spanish & Portuguese,4.8,15,2.3,100.0,Caitlin,Beduhn,Caitlin Beduhn,,0
VGVhY2hlci0yOTUzMTE1,2953115,Sarah,Tammen,Mathematics,2.7,9,4.6,22.2222,Sarah,Tammen,Sarah Tammen,Sarah Tammen,100
VGVhY2hlci0yOTg5ODQz,2989843,Jade ,Wang,Biology,3.8,4,3.5,75.0,Jade,Wang,Jade Wang,Jue Wang,82
VGVhY2hlci0yMjM0NTMz,2234533,Hyunseung,Kang,Statistics,3.5,29,3.3,62.069,Hyunseung,Kang,Hyunseung Kang,Hyunseung Kang,100
VGVhY2hlci0yNjkzMDEz,2693013,Susan,Dominguez,Geography,1.9,19,2.8,21.0526,Susan,Dominguez,Susan Dominguez,,0
VGVhY2hlci0yNTM3NzM1,2537735,Bruno,Whittle,Philosophy,3.9,18,2.7,77.7778,Bruno,Whittle,Bruno Whittle,Bruno Whittle,100
VGVhY2hlci0yNjQ5MzU2,2649356,Timothy,Lindstrom,Environmental Studies,4.1,18,2.1,72.2222,Timothy,Lindstrom,Timothy Lindstrom,Tim Lindstrom,87
VGVhY2hlci0xMzY2MjAy,1366202,Dave,O'Connor,Health Science,4.7,12,1.8,100.0,Dave,O'Connor,Dave O'Connor,David O'Connor,89
VGVhY2hlci0yNDQ2MTQ0,2446144,Chloe,Bonamici,Geology,3.3,8,2.8,50.0,Chloe,Bonamici,Chloe Bonamici,Chloe Bonamici,100
VGVhY2hlci0yNjMzOTMx,2633931,Sarah,Wood,English,4.4,8,3.0,75.0,Sarah,Wood,Sarah Wood,Sarah Wood,100
VGVhY2hlci0xMzk4NjIy,1398622,Rebecca,Shields,Languages,4.3,68,2.2,75.6757,Rebecca,Shields,Rebecca Shields,Rebecca Shields,100
VGVhY2hlci0yOTU5MTM5,2959139,Carrie,Francis,Physics,1.9,8,3.5,12.5,Carrie,Francis,Carrie Francis,,0
VGVhY2hlci05MjMwODY=,923086,Sachin,Tuli,Business,3.9,82,2.9,82.2222,Sachin,Tuli,Sachin Tuli,Sachin Tuli,100
VGVhY2hlci0yNjk5ODc=,269987,Larry,Shapiro,Philosophy,4.5,81,2.4,95.0,Larry,Shapiro,Larry Shapiro,Larry Shapiro,100
VGVhY2hlci03NTI5ODU=,752985,Andrew,Lokuta,Medicine,4.7,72,3.4,100.0,Andrew,Lokuta,Andrew Lokuta,Andrew Lokuta,100
VGVhY2hlci0xOTc5MTk0,1979194,Etienne,Garand,Chemistry,4.8,55,3.9,98.1818,Etienne,Garand,Etienne Garand,Etienne Garand,100
VGVhY2hlci04NDc1Njk=,847569,Krishnan,Suresh,Engineering,4.8,54,2.6,100.0,Krishnan,Suresh,Krishnan Suresh,Krishnan Suresh,100
VGVhY2hlci0xMjY3MzM3,1267337,Michael,Titelbaum,Philosophy,4.6,34,3.0,76.9231,Michael,Titelbaum,Michael Titelbaum,Michael Titelbaum,100
VGVhY2hlci0yNTgxNzcy,2581772,Gloria Rocio,Bautista Mendoza,Statistics,1.8,34,3.7,5.8824,Gloria Rocio,Bautista Mendoza,Gloria Rocio Bautista Mendoza,,0
VGVhY2hlci00OTk4MDc=,499807,Kathryn,Hendley,Law,3.9,31,3.3,54.5455,Kathryn,Hendley,Kathryn Hendley,Kathryn Hendley,100
VGVhY2hlci01NjY2MjU=,566625,Bret,Larget,Mathematics,3.3,29,3.2,41.1765,Bret,Larget,Bret Larget,Bret Larget,100
VGVhY2hlci0xNzI3ODIw,1727820,Eftychios,Sifakis,Computer Science,3.4,25,3.6,66.6667,Eftychios,Sifakis,Eftychios Sifakis,Eftychios Sifakis,100
VGVhY2hlci0xNjc0NjQ1,1674645,Nevine,El-Nossery,Languages,3.7,19,2.9,81.8182,Nevine,El-Nossery,Nevine El-Nossery,Nevine El Nossery,100
VGVhY2hlci0xODYzMjE5,1863219,Edward,Hubbard,Educational Psychology,4.4,17,2.2,76.9231,Edward,Hubbard,Edward Hubbard,Edward Hubbard,100
VGVhY2hlci0yMTcyMjI1,2172225,Monica,White,Sociology,4.2,10,2.3,80.0,Monica,White,Monica White,Monica White,100
VGVhY2hlci0yMzY3NDUx,2367451,Arganthael,Berson,Mechanical Engineering,4.1,8,3.4,75.0,Arganthael,Berson,Arganthael Berson,Arganthael Berson,100
VGVhY2hlci0yMzE1OTg2,2315986,Tyler,Leverty,Finance,4.8,5,3.4,100.0,Tyler,Leverty,Tyler Leverty,Tyler Leverty,100
VGVhY2hlci0zMDM1ODU3,3035857,Natalia,Savelyeva,Sociology,3.3,4,3.3,50.0,Natalia,Savelyeva,Natalia Savelyeva,Natalia Savelyeva,100
VGVhY2hlci0yNjIxMTIz,2621123,Yongheng,Deng,Economics,3.0,4,2.5,75.0,Yongheng,Deng,Yongheng Deng,Yongheng Deng,100
VGVhY2hlci0yOTY2OTU4,2966958,Matt,Hermann,Journalism,2.5,2,2.5,50.0,Matt,Hermann,Matt Hermann,Matt Hermann,100
VGVhY2hlci02Njk4OQ==,66989,Mustafa,Emirbayer,Social Science,2.9,44,2.9,25.0,Mustafa,Emirbayer,Mustafa Emirbayer,Mustafa Emirbayer,100
VGVhY2hlci0yMDkyMTQ1,2092145,Jason,Kido-Lopez,Philosophy,4.0,22,3.2,72.7273,Jason,Kido-Lopez,Jason Kido-Lopez,Jason Lopez,81
VGVhY2hlci0xODIxOTQ1,1821945,Matthew,Ginder-Vogel,Engineering,3.7,11,3.6,100.0,Matthew,Ginder-Vogel,Matthew Ginder-Vogel,Matt Ginder-Vogel,92
VGVhY2hlci0xMjA2MTc0,1206174,Brenda,Plummer,History,2.3,11,3.7,50.0,Brenda,Plummer,Brenda Plummer,Brenda Plummer,100
VGVhY2hlci0zMDM1MTkw,3035190,Wei,Wang,Engineering,1.0,6,4.5,0.0,Wei,Wang,Wei Wang,Wei Wang,100
VGVhY2hlci0yNDkwMzIx,2490321,Sarah,Johnston,Economics,4.4,5,2.4,100.0,Sarah,Johnston,Sarah Johnston,Sarah Johnston,100
VGVhY2hlci01MTc4NDI=,517842,Xianghong,Gong,Mathematics,1.6,63,4.0,4.3478,Xianghong,Gong,Xianghong Gong,Xianghong Gong,100
VGVhY2hlci01MzMyNjM=,533263,Joseph,Mason,Geography,3.8,42,2.8,72.2222,Joseph,Mason,Joseph Mason,Joseph Mason,100
VGVhY2hlci0xMTk3Mzg5,1197389,Chaeyoon,Lim,Sociology,3.9,30,3.0,100.0,Chaeyoon,Lim,Chaeyoon Lim,Chaeyoon Lim,100
VGVhY2hlci0yNDIzMDY=,242306,Susan,Brantly,"German, Nordic & Slavic",4.5,28,2.3,85.7143,Susan,Brantly,Susan Brantly,Susan Brantly,100
VGVhY2hlci05ODc4NzY=,987876,Lisa,Everett,Physics,3.5,21,3.8,66.6667,Lisa,Everett,Lisa Everett,Lisa Everett,100
VGVhY2hlci0yNTYwNDY0,2560464,Sam,Pazicni,Chemistry,4.2,21,3.7,85.7143,Sam,Pazicni,Sam Pazicni,Sam Pazicni,100
VGVhY2hlci0xNjMwNDYw,1630460,Jack,Porter,Economics,3.3,15,3.5,66.6667,Jack,Porter,Jack Porter,Jack Porter,100
VGVhY2hlci0yOTA4OTg3,2908987,Ida,Johnson,Humanities,3.3,10,3.7,50.0,Ida,Johnson,Ida Johnson,Ida Johnson,100
VGVhY2hlci0yOTkwNDI1,2990425,nick,mark,Sociology,4.4,8,1.6,100.0,nick,mark,nick mark,,0
VGVhY2hlci0yODczMTQz,2873143,Allison,Daminger,Humanities,4.9,7,2.4,100.0,Allison,Daminger,Allison Daminger,Allison Daminger,100
VGVhY2hlci0yNTU5MzQy,2559342,Susan,Ridgely,Religion,4.8,5,2.0,100.0,Susan,Ridgely,Susan Ridgely,Susan Ridgely,100
VGVhY2hlci0zMDYwMzgz,3060383,Eric,Kazyak,Engineering,4.0,3,2.7,100.0,Eric,Kazyak,Eric Kazyak,Eric Kazyak,100
VGVhY2hlci0yOTc0MjM2,2974236,Siddarth,Krishna,Engineering,4.0,2,3.0,100.0,Siddarth,Krishna,Siddarth Krishna,Siddarth Krishna,100
VGVhY2hlci0yMjIwNjQy,2220642,Catherine,Marler,Psychology,3.0,16,3.7,37.5,Catherine,Marler,Catherine Marler,Catherine Marler,100
VGVhY2hlci0yODgyMDQ2,2882046,Rishab,Goyal,Computer Science,2.7,10,4.6,50.0,Rishab,Goyal,Rishab Goyal,Rishab Goyal,100
VGVhY2hlci0xNTE4NTA2,1518506,Kurt,Sladky,Veterinary Sciences,4.3,6,2.8,80.0,Kurt,Sladky,Kurt Sladky,Kurt Sladky,100
VGVhY2hlci0yOTg5OTg3,2989987,Roman,Kuzmin,Physics,4.8,5,3.2,100.0,Roman,Kuzmin,Roman Kuzmin,Roman Kuzmin,100
VGVhY2hlci0yNjkyNTM4,2692538,Gale,Oakes,Biology,2.4,5,3.4,20.0,Gale,Oakes,Gale Oakes,Gale Oakes,100
VGVhY2hlci0yOTY3NTk1,2967595,Nick,Buttrick,Psychology,4.3,4,3.0,100.0,Nick,Buttrick,Nick Buttrick,Nick Buttrick,100
VGVhY2hlci0yODIxODYw,2821860,Ashley,Brown,History,4.3,3,2.7,100.0,Ashley,Brown,Ashley Brown,Ashley Brown,100
VGVhY2hlci0yOTY4NDE5,2968419,Francesco,Satta,Languages,4.5,2,2.5,100.0,Francesco,Satta,Francesco Satta,,0
VGVhY2hlci0yNzkzNzg0,2793784,Peter,Commons,Business,3.0,1,3.0,100.0,Peter,Commons,Peter Commons,Peter Commons,100
VGVhY2hlci01NjY2MjM=,566623,Edgar,Spalding,Biology,4.6,49,2.8,94.7368,Edgar,Spalding,Edgar Spalding,,0
VGVhY2hlci0yNzcyNDU4,2772458,Frederic,Neyrat,English,2.9,31,2.4,42.8571,Frederic,Neyrat,Frederic Neyrat,Frederic Neyrat,100
VGVhY2hlci0xNDk1MTU0,1495154,Colin,Dewey,Computer Science,3.4,21,3.9,55.0,Colin,Dewey,Colin Dewey,Colin Dewey,100
VGVhY2hlci04NzczOTQ=,877394,Andrew,Bent,Biology,3.0,18,2.4,83.3333,Andrew,Bent,Andrew Bent,Andrew Bent,100
VGVhY2hlci0yMjQ1MDgx,2245081,Katherine,Vermillion Kalmon,Genetics,3.3,16,3.3,50.0,Katherine,Vermillion Kalmon,Katherine Vermillion Kalmon,Katie Vermillion Kalmon,92
VGVhY2hlci0yMTU4MjM4,2158238,Derek,Bean,Statistics,3.5,13,3.5,76.9231,Derek,Bean,Derek Bean,,0
VGVhY2hlci0yOTA5NDc4,2909478,Nicholas,Jacobson,History,3.6,11,2.8,63.6364,Nicholas,Jacobson,Nicholas Jacobson,,0
VGVhY2hlci0xMTE4NDQx,1118441,Dan,McCammon,Physics,2.2,9,3.9,14.2857,Dan,McCammon,Dan McCammon,Dan McCammon,100
VGVhY2hlci0yNjU2OTIx,2656921,Juliet,Huynh,Linguistics,4.8,4,3.0,100.0,Juliet,Huynh,Juliet Huynh,Juliet Huynh,100
VGVhY2hlci0yODcwMTkx,2870191,Devash,Saxena ,Information Science,3.0,2,1.5,50.0,Devash,Saxena,Devash Saxena,Devansh Saxena,96
VGVhY2hlci0zMDU2ODky,3056892,Lisa,Vinney,Communication,5.0,2,3.0,100.0,Lisa,Vinney,Lisa Vinney,Lisa Vinney,100
VGVhY2hlci04ODcwNjc=,887067,Laura,Osinski,Philosophy,1.5,2,2.5,0.0,Laura,Osinski,Laura Osinski,,0
VGVhY2hlci0zMDY0MjEw,3064210,Kajsa,Dalrymple,Information Science,5.0,1,2.0,100.0,Kajsa,Dalrymple,Kajsa Dalrymple,Kajsa Dalrymple,100
VGVhY2hlci0yOTQ2MTc5,2946179,Maurice,Fabian,Mathematics,4.2,34,3.8,67.6471,Maurice,Fabian,Maurice Fabian,,0
VGVhY2hlci0yMjA2ODY1,2206865,Soskova,Mariya,Mathematics,2.3,26,3.9,34.6154,Soskova,Mariya,Soskova Mariya,Mariya Soskova,100
VGVhY2hlci0xNjk1NTUz,1695553,Larissa,Back,Science,1.5,14,3.9,0.0,Larissa,Back,Larissa Back,Larissa Back,100
VGVhY2hlci0xNTQxNDY2,1541466,Victor,Carballo,Spanish & Portuguese,4.1,11,2.8,75.0,Victor,Carballo,Victor Carballo,,0
VGVhY2hlci0yNTYxODAw,2561800,Tina,Wang,Chemistry,4.6,7,3.7,100.0,Tina,Wang,Tina Wang,Tina Wang,100
VGVhY2hlci0yNDkwNzI1,2490725,Alberto,Del Pia,Engineering,3.7,6,3.8,50.0,Alberto,Del Pia,Alberto Del Pia,Alberto Del Pia,100
VGVhY2hlci0zODc0NTM=,387453,Christine,Garlough,Communication,4.4,40,2.4,75.0,Christine,Garlough,Christine Garlough,Christine Garlough,100
VGVhY2hlci0yMzI3NTIw,2327520,John,Mulvihill,English,4.9,19,2.4,100.0,John,Mulvihill,John Mulvihill,,0
VGVhY2hlci0yNzQzOTAx,2743901,Ziquan,Yang,Mathematics,3.7,15,3.9,66.6667,Ziquan,Yang,Ziquan Yang,,0
VGVhY2hlci0yMzE0Nzkx,2314791,Marcy,Carlson,Sociology,4.4,10,2.6,90.0,Marcy,Carlson,Marcy Carlson,Marcy Carlson,100
VGVhY2hlci0yODQzNTE5,2843519,Lowell,Brower,Religion,4.5,10,1.5,90.0,Lowell,Brower,Lowell Brower,Lowell Brower,100
VGVhY2hlci0yNDI5NTU5,2429559,Wenxiao,Pan,Mechanical Engineering,3.4,8,3.4,62.5,Wenxiao,Pan,Wenxiao Pan,Wenxiao Pan,100
VGVhY2hlci0yMzI3ODgw,2327880,Sue,Ahn,Engineering,4.8,6,2.7,100.0,Sue,Ahn,Sue Ahn,Sue Ahn,100
VGVhY2hlci0yMjI5MzE5,2229319,Robert,Laudone,Mathematics,4.2,5,3.2,100.0,Robert,Laudone,Robert Laudone,Robert Anex,80
VGVhY2hlci0yNzQ1Mjk1,2745295,Jamal,Jones,East Asian Studies,3.8,5,2.0,80.0,Jamal,Jones,Jamal Jones,Jamal Jones,100
VGVhY2hlci0yNTIyOTgz,2522983,Nimish,Pujara,Engineering,4.3,3,3.7,66.6667,Nimish,Pujara,Nimish Pujara,Nimish Pujara,100
VGVhY2hlci0xMTc0Njgx,1174681,Barton,Miller,Computer Science,2.3,36,3.7,25.9259,Barton,Miller,Barton Miller,Barton Miller,100
VGVhY2hlci0xMDU2NzU4,1056758,Nadav,Shelef,Political Science,3.6,32,3.8,83.3333,Nadav,Shelef,Nadav Shelef,Nadav Shelef,100
VGVhY2hlci0yMDk2MjE0,2096214,Alyssa,Stang,Marketing,3.0,15,2.7,18.1818,Alyssa,Stang,Alyssa Stang,,0
VGVhY2hlci0yOTY3Mzgx,2967381,Cole.,Nelson,Computer Science,4.9,13,2.3,100.0,Cole,Nelson,Cole Nelson,Cole Nelson,100
VGVhY2hlci0yNzcwMDk0,2770094,Darshana,Mini,Communication,4.5,11,2.9,90.9091,Darshana,Mini,Darshana Mini,,0
VGVhY2hlci0zMDMyNDg5,3032489,Gary,Lu,Communication,5.0,10,2.7,100.0,Gary,Lu,Gary Lu,Gary Lu,100
VGVhY2hlci0yOTgxODAx,2981801,OH ,KWON,Mathematics,2.0,1,3.0,0.0,OH,KWON,OH KWON,,0
VGVhY2hlci0xNDA0MTQ4,1404148,Mario,Trujillo,Engineering,3.7,20,4.0,50.0,Mario,Trujillo,Mario Trujillo,Mario Trujillo,100
VGVhY2hlci0xMzMzMzU3,1333357,John,Hall,History,4.6,15,3.7,75.0,John,Hall,John Hall,John Hall,100
VGVhY2hlci0yMjk2ODUx,2296851,Claus,Andersen,Literature,4.6,12,2.1,91.6667,Claus,Andersen,Claus Andersen,Claus Andersen,100
VGVhY2hlci0yNDQ0NjA3,2444607,Sebastien,Plante,Finance,3.8,11,3.6,81.8182,Sebastien,Plante,Sebastien Plante,Sebastien Plante,100
VGVhY2hlci0xNjY2ODY5,1666869,Jim,Luedtke,Engineering,4.6,7,3.1,100.0,Jim,Luedtke,Jim Luedtke,Jim Luedtke,100
VGVhY2hlci0xNjYyMTU5,1662159,Bret,Payseur,Genetics,4.3,7,2.9,100.0,Bret,Payseur,Bret Payseur,Bret Payseur,100
VGVhY2hlci0yNjkzNDQ5,2693449,David,Wassarman,Genetics,3.3,6,3.8,33.3333,David,Wassarman,David Wassarman,David Wassarman,100
VGVhY2hlci0yOTk4MDc3,2998077,Lauren ,Anthony,Psychology,4.8,5,1.8,100.0,Lauren,Anthony,Lauren Anthony,Anthony Auger,81
VGVhY2hlci0yNjExMjg0,2611284,Matt,Reynolds,Veterinary Sciences,5.0,5,3.6,100.0,Matt,Reynolds,Matt Reynolds,Matt Reynolds,100
VGVhY2hlci0yOTM1ODk3,2935897,David,Dwight,Business,3.3,3,2.3,66.6667,David,Dwight,David Dwight,David Dwight,100
VGVhY2hlci0yNDUxMzgz,2451383,Vaishnavi,Tripuraneni,Environmental Studies,3.0,1,1.0,100.0,Vaishnavi,Tripuraneni,Vaishnavi Tripuraneni,,0
VGVhY2hlci00MDQ4MjM=,404823,Mario,Ortiz- Robles,English,3.5,59,3.1,58.8235,Mario,Ortiz- Robles,Mario Ortiz- Robles,Mario Ortiz-Robles,100
VGVhY2hlci0yODI3MzI5,2827329,Brian,Lawrence,Mathematics,4.6,35,3.0,91.4286,Brian,Lawrence,Brian Lawrence,,0
VGVhY2hlci0yNzcwOTQ3,2770947,Nate,Fisher,Mathematics,4.8,33,2.8,100.0,Nate,Fisher,Nate Fisher,,0
VGVhY2hlci01NTg3NzY=,558776,James,Sweet,History,4.1,30,3.0,66.6667,James,Sweet,James Sweet,James Sweet,100
VGVhY2hlci0xMzM1MjQy,1335242,Zach,Peery,Zoology,3.2,19,3.1,0.0,Zach,Peery,Zach Peery,,0
VGVhY2hlci0yNTA5NTIw,2509520,Patti,Coffey,Psychology,4.3,16,2.7,75.0,Patti,Coffey,Patti Coffey,Patti Coffey,100
VGVhY2hlci0yNzIwMDQ1,2720045,Cara,Theisen,Science Education,1.5,12,2.7,0.0,Cara,Theisen,Cara Theisen,Cara Theisen,100
VGVhY2hlci04NDE4OTI=,841892,Kristin,Eschenfelder,Information Science,4.1,10,1.6,100.0,Kristin,Eschenfelder,Kristin Eschenfelder,Kristin Eschenfelder,100
VGVhY2hlci0yOTczMTU4,2973158,Thomas,Friedrich,Science,5.0,3,2.3,100.0,Thomas,Friedrich,Thomas Friedrich,Thomas Friedrich,100
VGVhY2hlci0yNDQ5MDk0,2449094,Dian,Mawene,Rehabilitation Psychology,3.0,3,1.7,66.6667,Dian,Mawene,Dian Mawene,Dian Mawene,100
VGVhY2hlci0zMDYxNTE0,3061514,Ran,Liu,Education,5.0,1,3.0,100.0,Ran,Liu,Ran Liu,Ran Liu,100
VGVhY2hlci0zMDYxNDgz,3061483,Donna,Werling,Biology,5.0,1,4.0,100.0,Donna,Werling,Donna Werling,Donna Werling,100
VGVhY2hlci0zMDYxMjMz,3061233,Daniel,Wright,Engineering,4.0,1,3.0,0.0,Daniel,Wright,Daniel Wright,Daniel Wright,100
VGVhY2hlci0zMTk2MjM=,319623,Laura,McClure,Humanities,3.8,45,2.4,72.7273,Laura,McClure,Laura McClure,Laura Mcclure,100
VGVhY2hlci0yNDY4NDc5,2468479,Kasey,Keeler,Ethnic Studies,1.9,26,2.7,19.2308,Kasey,Keeler,Kasey Keeler,Kasey Keeler,100
VGVhY2hlci0yNTQyODg5,2542889,Srdjan,Milicic,Electrical & Computer Engineering,2.0,20,4.4,30.0,Srdjan,Milicic,Srdjan Milicic,Srdjan Milicic,100
VGVhY2hlci0xNjczNzc1,1673775,Jeremy,Hutton,Not Specified,3.7,20,3.1,66.6667,Jeremy,Hutton,Jeremy Hutton,Jeremy Hutton,100
VGVhY2hlci02MDEzOTM=,601393,Matt,Andrzejewski,Psychology,3.9,11,2.6,100.0,Matt,Andrzejewski,Matt Andrzejewski,Anna Andrzejewski,82
VGVhY2hlci0yNzcyMTQw,2772140,Christine,Durrance,Public Affairs,3.9,7,3.0,71.4286,Christine,Durrance,Christine Durrance,Christine Durrance,100
VGVhY2hlci0xODYzMzg3,1863387,John,Surdyk,Management,4.6,7,2.0,100.0,John,Surdyk,John Surdyk,John Surdyk,100
VGVhY2hlci0yNzk1MTk0,2795194,Amy,Cochran,Mathematics,4.4,5,3.4,80.0,Amy,Cochran,Amy Cochran,Amy Cochran,100
VGVhY2hlci0yNjQ4NTkw,2648590,Jibril,Gabid,African Studies,4.8,4,3.5,100.0,Jibril,Gabid,Jibril Gabid,,0
VGVhY2hlci0yNTc1NDQy,2575442,Michael,Kemeny,Mathematics,1.3,4,4.0,0.0,Michael,Kemeny,Michael Kemeny,Michael Kemeny,100
VGVhY2hlci0xOTY3Mzkx,1967391,Stephanie,Robert,Social Work,4.9,4,2.3,100.0,Stephanie,Robert,Stephanie Robert,Stephanie Robert,100
VGVhY2hlci0yMDAzNDMw,2003430,Jessica,Lin,Mathematics,2.8,4,3.8,50.0,Jessica,Lin,Jessica Lin,Jessica Lang,87
VGVhY2hlci0yODQzNzYx,2843761,Andrew,McWard,Political Science,5.0,3,3.3,100.0,Andrew,McWard,Andrew McWard,,0
VGVhY2hlci0zMDYwMTU2,3060156,Loren,Eadie,Languages,5.0,1,2.0,100.0,Loren,Eadie,Loren Eadie,Loren Eadie,100
VGVhY2hlci05MTc5NjU=,917965,Kirk,Peter,Mathematics,4.8,51,3.1,88.8889,Kirk,Peter,Kirk Peter,Kirk Peter,100
VGVhY2hlci0yNTcyOTc3,2572977,Gloria,Mendoza,Mathematics,2.0,26,3.8,23.0769,Gloria,Mendoza,Gloria Mendoza,,0
VGVhY2hlci0yNTI2Mjc4,2526278,Katherine,Jensen,Sociology,3.5,26,3.4,61.5385,Katherine,Jensen,Katherine Jensen,Katherine Jensen,100
VGVhY2hlci0yMzA0NzE3,2304717,Mario,Pennella,Biology,3.6,26,3.5,73.0769,Mario,Pennella,Mario Pennella,Mario Pennella,100
VGVhY2hlci0xMjg4ODMz,1288833,Youchang,Wu,Finance,4.0,24,3.5,73.6842,Youchang,Wu,Youchang Wu,Young Wu,84
VGVhY2hlci0xOTU0NDc5,1954479,Bob,Batt,Business,3.4,16,3.8,53.3333,Bob,Batt,Bob Batt,Bob Batt,100
VGVhY2hlci04ODU5NDg=,885948,Sara,Thal,History,3.0,14,3.1,50.0,Sara,Thal,Sara Thal,Sarah Thal,95
VGVhY2hlci0yNTI5NDQy,2529442,John,Wild,Accounting,4.2,14,2.4,85.7143,John,Wild,John Wild,John Wild,100
VGVhY2hlci0xODkyMjY2,1892266,Sam,England,African Studies,2.4,13,3.5,33.3333,Sam,England,Sam England,Samuel England,88
VGVhY2hlci0yMTQyMjE3,2142217,Rick,Marolt,Business,2.7,11,3.0,45.4545,Rick,Marolt,Rick Marolt,,0
VGVhY2hlci0xNTY0MDE2,1564016,Scott,Teeple,Music,4.6,10,3.3,100.0,Scott,Teeple,Scott Teeple,Scott Teeple,100
VGVhY2hlci0yNjc5NDI0,2679424,Melody,Harvey,Consumer Science,2.0,7,2.3,28.5714,Melody,Harvey,Melody Harvey,Melody Harvey,100
VGVhY2hlci0xOTc5Mzcy,1979372,Faisal ,Abdu'Allah,Art,4.8,4,2.0,100.0,Faisal,Abdu'Allah,Faisal Abdu'Allah,Faisal Abdu'Allah,100
VGVhY2hlci0zMDQ5NjA1,3049605,Matthew,Wolfgram,Education,4.5,2,2.0,100.0,Matthew,Wolfgram,Matthew Wolfgram,Matthew Wolfgram,100
VGVhY2hlci0yODQ1ODQ5,2845849,Linda,Zewelski,Chemistry,5.0,1,3.0,100.0,Linda,Zewelski,Linda Zewelski,,0
VGVhY2hlci0xMDIyMg==,10222,Loren,Kuzuhara,Business,2.5,234,3.5,80.0,Loren,Kuzuhara,Loren Kuzuhara,Loren Kuzuhara,100
VGVhY2hlci0yMTgwMw==,21803,Bill,Bement,Science,4.0,43,3.3,58.8235,Bill,Bement,Bill Bement,William Bement,80
VGVhY2hlci0yNDE2MDE2,2416016,Matt,Friedman,Economics,4.7,18,3.6,88.8889,Matt,Friedman,Matt Friedman,Matt Friedman,100
VGVhY2hlci0yODI5MTQ5,2829149,Alex,Lara,Languages,5.0,4,2.8,100.0,Alex,Lara,Alex Lara,,0
VGVhY2hlci0zMDAxNTQw,3001540,Joel,Beier,Education,5.0,3,1.7,100.0,Joel,Beier,Joel Beier,,0
VGVhY2hlci01MTkwMDk=,519009,Lee,Wandel,History,3.9,80,2.5,68.1818,Lee,Wandel,Lee Wandel,Lee Wandel,100
VGVhY2hlci0xMjA4MTUy,1208152,Karen,McShane-Hellenbrand,Fine Arts,4.1,17,2.4,77.7778,Karen,McShane-Hellenbrand,Karen McShane-Hellenbrand,Karen Mcshane-Hellenbrand,100
VGVhY2hlci0xMjc1MjA1,1275205,Martin,Halek,Business,3.7,15,2.7,100.0,Martin,Halek,Martin Halek,,0
VGVhY2hlci0xMDA4Mzgz,1008383,Ronald,Kuka,English,4.5,10,2.5,100.0,Ronald,Kuka,Ronald Kuka,Ronald Kuka,100
VGVhY2hlci0yOTAwMzA0,2900304,David,Tymoszenko,Computer Science,5.0,8,1.6,100.0,David,Tymoszenko,David Tymoszenko,,0
VGVhY2hlci0yODM3ODMx,2837831,Britta,Lothary,Nursing,5.0,6,3.7,100.0,Britta,Lothary,Britta Lothary,Britta Lothary,100
VGVhY2hlci0yODI3ODM0,2827834,Daniel,Rhodes,Engineering,3.0,4,4.0,50.0,Daniel,Rhodes,Daniel Rhodes,Daniel Rhodes,100
VGVhY2hlci0yOTMyMDg2,2932086,Levi,Cross,Languages,5.0,3,2.0,100.0,Levi,Cross,Levi Cross,,0
VGVhY2hlci0zMDExMTQ4,3011148,Yeyu,Wang,Education,4.7,3,2.3,100.0,Yeyu,Wang,Yeyu Wang,,0
VGVhY2hlci0yMTA0MzU5,2104359,Alfred,Hartemink,Science,3.3,3,2.3,66.6667,Alfred,Hartemink,Alfred Hartemink,Alfred Hartemink,100
VGVhY2hlci0zMDU3NjI2,3057626,Cynthia,Georgeson,Nursing,5.0,2,2.5,100.0,Cynthia,Georgeson,Cynthia Georgeson,,0
VGVhY2hlci0zMDA0NzQx,3004741,dexter,patterson,Journalism,5.0,2,1.5,100.0,dexter,patterson,dexter patterson,Dexter Patterson,100
VGVhY2hlci0zMDU3Mjg3,3057287,Sebastian ,Kube,Engineering,5.0,2,2.5,100.0,Sebastian,Kube,Sebastian Kube,Sebastian Kube,100
VGVhY2hlci02MDEwNjg=,601068,Jan,Miyasaki,Ethnic Studies,3.2,23,2.0,55.5556,Jan,Miyasaki,Jan Miyasaki,Jan Miyasaki,100
VGVhY2hlci0zMDAwODg4,3000888,Valerie,Stull,Sociology,2.6,8,2.9,50.0,Valerie,Stull,Valerie Stull,Valerie Stull,100
VGVhY2hlci0yMzM5ODAx,2339801,Melody,Niwot,International Studies,4.0,6,2.7,66.6667,Melody,Niwot,Melody Niwot,Melody Niwot,100
VGVhY2hlci0zMDU2OTIx,3056921,Jonathan,Patz,Health Science,3.0,1,2.0,100.0,Jonathan,Patz,Jonathan Patz,Jonathan Patz,100
VGVhY2hlci0zMDU2OTk2,3056996,Jina,Chun,Psychology,4.0,1,2.0,100.0,Jina,Chun,Jina Chun,Jina Chun,100
